1977,,,,,,,,,1978,,,,,,,,,1979,,,,,,,,,1980,,,,,,,
record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt
,,,,,,,,,1519,12,3,1978,2,DM,M,46,,,,,,,,,,,3286,9,7,1980,19,PE,F,27
,,,,,,,,,1520,12,3,1978,14,DS,F,120,,,,,,,,,,,3287,9,7,1980,8,PF,M,8
,,,,,,,,,1521,12,3,1978,6,DS,F,113,,,,,,,,,,,3288,9,7,1980,9,DS,F,110
,,,,,,,,,1522,12,3,1978,13,DM,F,42,,,,,,,,,,,3289,9,7,1980,22,PF,F,8
,,,,,,,,,1523,12,3,1978,18,DM,F,44,,,,,,,,,,,3290,9,7,1980,20,NA,M,205
,,,,,,,,,1524,12,3,1978,5,DM,F,37,,,,,,,,,,,3291,9,7,1980,18,CM,,
,,,,,,,,,1525,12,3,1978,18,DS,M,126,,,,,,,,,,,3292,9,7,1980,11,OT,M,16
,,,,,,,,,1526,12,3,1978,18,DS,F,124,,,,,,,,,,,3293,9,8,1980,6,DM,M,41
,,,,,,,,,1527,12,3,1978,6,DS,F,111,,,,,,,,,,,3294,9,8,1980,15,PF,M,8
,,,,,,,,,1528,12,3,1978,6,DM,M,42,,,,,,,,,,,3295,9,8,1980,4,PP,F,16
,,,,,,,,,1529,12,3,1978,2,DM,M,38,,,,,,,,,,,3296,9,8,1980,4,OT,M,16
,,,,,,,,,1530,12,3,1978,14,NA,M,169,,,,,,,,,,,3297,9,8,1980,12,DS,M,141
,,,,,,,,,1531,12,3,1978,4,DS,M,118,,,,,,,,,,,3298,9,8,1980,3,PF,M,10
,,,,,,,,,1532,12,3,1978,13,OL,F,29,,,,,,,,,,,3299,9,8,1980,5,DM,F,52
,,,,,,,,,1533,12,3,1978,3,OT,F,23,,,,,,,,,,,3300,9,8,1980,12,NA,F,172
,,,,,,,,,1534,12,3,1978,2,DM,F,40,,,,,,,,,,,3301,9,8,1980,12,PP,F,13
,,,,,,,,,1535,12,3,1978,2,DM,F,43,,,,,,,,,,,3302,9,8,1980,2,DM,M,45
,,,,,,,,,1536,12,3,1978,18,DM,F,38,,,,,,,,,,,3303,9,8,1980,4,DS,M,139
,,,,,,,,,1537,12,3,1978,5,DS,M,142,,,,,,,,,,,3304,9,8,1980,12,DM,F,55
,,,,,,,,,1538,12,3,1978,14,DM,M,45,,,,,,,,,,,3305,9,8,1980,1,DM,F,47
,,,,,,,,,1539,12,3,1978,2,DM,M,49,,,,,,,,,,,3306,9,8,1980,2,CM,,
,,,,,,,,,1540,12,3,1978,13,DS,F,111,,,,,,,,,,,3307,9,8,1980,12,DM,M,55
,,,,,,,,,1541,12,3,1978,2,OT,M,,,,,,,,,,,,3308,9,8,1980,15,PF,F,6
,,,,,,,,,1542,12,3,1978,3,OT,M,28,,,,,,,,,,,3309,9,8,1980,1,DS,M,138
,,,,,,,,,1543,12,3,1978,2,OL,F,38,,,,,,,,,,,3310,9,8,1980,14,DS,F,109
,,,,,,,,,1544,12,3,1978,2,OL,M,32,,,,,,,,,,,3311,9,8,1980,2,OT,F,21
,,,,,,,,,1545,12,3,1978,13,DM,F,,,,,,,,,,,,3312,9,8,1980,6,DM,M,44
,,,,,,,,,1546,12,3,1978,6,OL,M,36,,,,,,,,,,,3313,9,8,1980,15,PF,F,8
,,,,,,,,,1547,12,3,1978,5,OT,F,26,,,,,,,,,,,3314,9,8,1980,14,DM,F,51
,,,,,,,,,1548,12,3,1978,5,OT,M,21,,,,,,,,,,,3315,9,8,1980,4,DM,F,39
,,,,,,,,,1549,12,3,1978,7,,,,,,,,,,,,,,3316,9,8,1980,1,PP,F,14
,,,,,,,,,1550,12,3,1978,15,,,,,,,,,,,,,,3317,9,8,1980,3,CM,,
,,,,,,,,,1551,12,3,1978,16,DM,M,45,,,,,,,,,,,3318,9,8,1980,4,DS,F,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,3319,9,8,1980,3,CM,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3320,9,8,1980,3,CM,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3321,9,8,1980,4,DS,M,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,3322,9,8,1980,14,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3323,9,8,1980,3,PF,F,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,3324,9,8,1980,4,OT,F,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,3325,9,8,1980,1,DS,M,144
,,,,,,,,,,,,,,,,,,,,,,,,,,,3326,9,8,1980,7,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3327,9,8,1980,16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3328,10,11,1980,8,OL,F,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3329,10,11,1980,11,PP,F,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,3330,10,11,1980,13,DS,F,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,3331,10,11,1980,8,OL,M,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,3332,10,11,1980,24,RM,F,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,10,11,1980,17,OT,F,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,10,11,1980,22,DS,M,128
,,,,,,,,,,,,,,,,,,,,,,,,,,,3335,10,11,1980,24,OT,M,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,3336,10,11,1980,20,CQ,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3337,10,11,1980,20,DS,F,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,10,11,1980,20,DM,M,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3339,10,11,1980,24,OT,M,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,10,11,1980,17,DS,F,128
,,,,,,,,,,,,,,,,,,,,,,,,,,,3341,10,11,1980,24,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3342,10,11,1980,21,OT,F,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3343,10,11,1980,1,NA,M,171
,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,10,11,1980,10,OT,F,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,3345,10,11,1980,11,DM,M,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,10,11,1980,17,DS,M,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,3347,10,11,1980,24,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3348,10,11,1980,22,DS,F,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,3349,10,11,1980,20,DM,M,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,10,11,1980,13,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3351,10,11,1980,20,NA,M,212
,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,10,11,1980,10,CM,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3353,10,11,1980,13,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,10,11,1980,8,OL,M,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,3355,10,11,1980,1,PF,F,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3356,10,11,1980,8,OL,M,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,10,11,1980,1,DS,M,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,3358,10,11,1980,11,DS,M,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,3359,10,11,1980,8,DS,M,142
,,,,,,,,,,,,,,,,,,,,,,,,,,,3360,10,11,1980,24,OT,F,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,3361,10,11,1980,17,DO,F,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,10,11,1980,22,PF,F,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,3363,10,11,1980,20,PE,M,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,10,11,1980,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3365,10,11,1980,23,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3366,10,11,1980,7,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3367,10,12,1980,12,DM,F,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,10,12,1980,6,DM,M,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3369,10,12,1980,12,DS,M,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,3370,10,12,1980,15,OT,F,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,3371,10,12,1980,4,OL,F,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,3372,10,12,1980,6,OT,M,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,10,12,1980,12,DM,F,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3374,10,12,1980,12,NA,F,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,3375,10,12,1980,6,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,10,12,1980,12,OT,M,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,10,12,1980,15,OT,M,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,3378,10,12,1980,18,DS,M,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,3379,10,12,1980,9,DS,M,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,10,12,1980,2,DS,F,137
,,,,,,,,,,,,,,,,,,,,,,,,,,,3381,10,12,1980,4,DS,F,126
,,,,,,,,,,,,,,,,,,,,,,,,,,,3382,10,12,1980,3,PF,M,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3383,10,12,1980,18,DS,M,116
,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,10,12,1980,5,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3385,10,12,1980,14,DS,F,110
,,,,,,,,,,,,,,,,,,,,,,,,,,,3386,10,12,1980,18,PF,M,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,10,12,1980,4,DS,M,137
,,,,,,,,,,,,,,,,,,,,,,,,,,,3388,10,12,1980,2,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3389,10,12,1980,18,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3390,10,12,1980,9,DS,F,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,3391,10,12,1980,9,DM,M,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3392,10,12,1980,12,DM,M,61
,,,,,,,,,,,,,,,,,,,,,,,,,,,3393,10,12,1980,4,OL,M,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,10,12,1980,18,OT,M,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,3395,10,12,1980,5,DM,F,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,3396,10,12,1980,15,OT,F,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,10,12,1980,9,OL,F,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,3398,10,12,1980,15,OT,M,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,3399,10,12,1980,14,DM,F,62
,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,10,12,1980,12,OT,F,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,3401,10,12,1980,14,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3402,10,12,1980,5,PP,F,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,10,12,1980,12,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3404,10,12,1980,16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3405,11,8,1980,13,OT,M,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3406,11,8,1980,17,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,11,8,1980,20,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3408,11,8,1980,8,DS,M,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,3409,11,8,1980,24,PE,F,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,3410,11,8,1980,17,DS,M,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,3411,11,8,1980,21,OT,M,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,3412,11,8,1980,24,NA,F,193
,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,11,8,1980,8,DS,M,136
,,,,,,,,,,,,,,,,,,,,,,,,,,,3414,11,8,1980,21,OT,M,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,3415,11,8,1980,21,OT,F,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,11,8,1980,19,PF,M,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3417,11,8,1980,8,DO,F,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3418,11,8,1980,1,DS,M,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,3419,11,8,1980,24,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3420,11,8,1980,21,OT,F,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,11,8,1980,1,DS,M,155
,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,11,8,1980,10,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,11,8,1980,8,DS,F,115
,,,,,,,,,,,,,,,,,,,,,,,,,,,3424,11,8,1980,17,DS,F,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,3425,11,8,1980,1,DM,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,11,8,1980,13,NA,F,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,3427,11,8,1980,17,DO,F,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3428,11,8,1980,24,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3429,11,8,1980,1,NA,M,153
,,,,,,,,,,,,,,,,,,,,,,,,,,,3430,11,8,1980,17,OL,M,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,11,8,1980,20,DM,M,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,11,8,1980,13,DS,F,122
,,,,,,,,,,,,,,,,,,,,,,,,,,,3433,11,8,1980,20,DS,F,144
,,,,,,,,,,,,,,,,,,,,,,,,,,,3434,11,8,1980,22,DS,F,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,3435,11,8,1980,22,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,11,8,1980,8,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3437,11,8,1980,1,DO,F,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,3438,11,8,1980,8,DO,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,11,8,1980,17,OL,F,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,11,8,1980,20,NA,M,191
,,,,,,,,,,,,,,,,,,,,,,,,,,,3441,11,8,1980,13,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3442,11,8,1980,11,DM,F,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,3443,11,8,1980,13,DS,F,133
,,,,,,,,,,,,,,,,,,,,,,,,,,,3444,11,8,1980,13,OL,F,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,3445,11,8,1980,11,DS,M,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,3446,11,8,1980,24,DM,M,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,11,8,1980,7,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,11,8,1980,16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3449,11,8,1980,23,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,11,8,1980,15,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,11,9,1980,1,DM,F,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,11,9,1980,1,DS,M,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,3453,11,9,1980,2,DO,M,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,11,9,1980,2,DM,F,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,11,9,1980,2,DO,F,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,11,9,1980,2,DM,F,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3457,11,9,1980,2,DS,M,146
,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,11,9,1980,3,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3459,11,9,1980,3,OT,F,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,3460,11,9,1980,3,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,11,9,1980,3,OT,F,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,3462,11,9,1980,4,DS,M,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,3463,11,9,1980,4,DM,F,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3464,11,9,1980,4,DM,M,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3465,11,9,1980,4,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3466,11,9,1980,5,DS,F,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,3467,11,9,1980,5,DS,F,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,3468,11,9,1980,6,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3469,11,9,1980,6,DS,F,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,3470,11,9,1980,6,DM,F,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3471,11,9,1980,6,DS,F,111
,,,,,,,,,,,,,,,,,,,,,,,,,,,3472,11,9,1980,6,DS,F,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,3473,11,9,1980,9,DS,M,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,3474,11,9,1980,9,DO,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3475,11,9,1980,9,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3476,11,9,1980,9,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,11,9,1980,9,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,11,9,1980,12,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3479,11,9,1980,12,DS,F,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,11,9,1980,13,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3481,11,9,1980,13,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3482,11,9,1980,14,OT,F,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,3483,11,9,1980,14,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3484,11,9,1980,14,DM,F,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3485,11,9,1980,14,DM,F,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,3486,11,9,1980,14,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3487,11,9,1980,14,OT,M,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3488,11,9,1980,14,DS,M,125
,,,,,,,,,,,,,,,,,,,,,,,,,,,3489,11,9,1980,15,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,11,9,1980,15,DM,F,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,11,9,1980,15,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,11,9,1980,17,DS,M,146
,,,,,,,,,,,,,,,,,,,,,,,,,,,3493,11,9,1980,17,DM,F,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3494,11,9,1980,17,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,11,9,1980,18,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3496,11,9,1980,18,DO,F,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3497,11,9,1980,18,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3498,11,9,1980,18,DM,F,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,11,9,1980,18,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,11,9,1980,18,DO,M,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,3501,11,9,1980,19,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3502,11,9,1980,19,DM,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3503,11,9,1980,19,OT,F,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,11,9,1980,19,DM,M,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,11,9,1980,2,DS,F,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,11,9,1980,3,PF,M,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,3507,11,9,1980,4,OL,F,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,3508,11,9,1980,5,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3509,11,9,1980,18,DS,M,133
,,,,,,,,,,,,,,,,,,,,,,,,,,,3510,11,9,1980,4,OL,F,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,3511,11,9,1980,12,NA,F,193
,,,,,,,,,,,,,,,,,,,,,,,,,,,3512,11,9,1980,18,DS,M,134
,,,,,,,,,,,,,,,,,,,,,,,,,,,3513,11,9,1980,4,DS,M,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,3514,11,9,1980,12,DM,F,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3515,11,9,1980,14,DM,F,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3516,11,9,1980,12,OT,M,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,3517,11,9,1980,9,OL,F,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,3518,11,9,1980,14,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3519,11,9,1980,12,DS,M,138
,,,,,,,,,,,,,,,,,,,,,,,,,,,3520,11,9,1980,9,DS,F,122
,,,,,,,,,,,,,,,,,,,,,,,,,,,3521,11,9,1980,12,DM,F,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3522,11,9,1980,6,DS,F,111
,,,,,,,,,,,,,,,,,,,,,,,,,,,3523,11,9,1980,6,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3524,11,9,1980,4,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3525,11,9,1980,2,DM,M,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,3526,11,9,1980,4,DS,F,126
,,,,,,,,,,,,,,,,,,,,,,,,,,,3527,11,9,1980,9,DS,M,135
,,,,,,,,,,,,,,,,,,,,,,,,,,,3528,11,9,1980,2,OT,F,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,3529,11,9,1980,4,OL,M,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,3530,11,9,1980,4,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3531,11,9,1980,12,DM,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3532,11,9,1980,5,DM,F,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3533,11,9,1980,9,DS,F,117
,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,11,9,1980,12,DM,M,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,3535,11,9,1980,9,OL,F,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,3536,11,9,1980,18,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3537,11,9,1980,9,DM,M,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3538,11,9,1980,3,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3539,11,9,1980,4,OL,F,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,11,9,1980,6,PF,M,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3541,11,9,1980,12,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3542,12,15,1980,9,DM,F,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3543,12,15,1980,10,OT,F,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,3544,12,15,1980,9,DO,M,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,3545,12,15,1980,9,DO,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3546,12,15,1980,2,DS,F,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,3547,12,15,1980,2,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3548,12,15,1980,9,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3549,12,15,1980,24,DM,F,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,12,15,1980,2,DM,F,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3551,12,15,1980,5,DM,F,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,12,15,1980,24,NA,F,198
,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,12,15,1980,14,OT,F,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3554,12,15,1980,10,OL,M,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,3555,12,15,1980,9,DS,M,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,3556,12,15,1980,5,OL,F,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,3557,12,15,1980,1,NA,M,174
,,,,,,,,,,,,,,,,,,,,,,,,,,,3558,12,15,1980,3,PF,M,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3559,12,15,1980,9,DO,M,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,3560,12,15,1980,9,OL,F,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,3561,12,15,1980,14,OT,M,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,3562,12,15,1980,5,OL,F,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,12,15,1980,4,DS,F,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3564,12,15,1980,2,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3565,12,15,1980,1,DS,M,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,3566,12,15,1980,2,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3567,12,15,1980,5,DM,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3568,12,15,1980,9,OT,F,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,3569,12,15,1980,2,DM,M,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,3570,12,15,1980,6,DS,M,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,3571,12,15,1980,10,OL,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3572,12,15,1980,14,DM,F,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,12,15,1980,1,DS,M,152
,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,12,15,1980,5,OT,M,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,12,15,1980,9,DS,F,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,3576,12,15,1980,4,DM,F,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3577,12,15,1980,6,DS,F,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,3578,12,15,1980,4,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,12,15,1980,9,DS,M,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,3580,12,15,1980,2,DM,M,42
